OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
73892,Lincoln Way&15th Ave NW-FS/BZ,LWAY15A0,LWAY15AV,5304,37.765715,-122.473221,,15TH AVE,LINCOLN WY,FS,NW,BZ,0,1729767266000,15731415,147,7,POINT (-122.473221 37.765715),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,11,12,9,9
73445,Geary Blvd&Scott St NE-MB/BB,GEARSCO0,GEARSCOT,4760,37.783847,-122.437761,1,SCOTT ST,GEARY BLVD,MB,NE,BB,0,1729767266000,15730021,147,5,POINT (-122.437761 37.783847),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,15,103,103
75738,8th Ave&Fulton St NE-FS/BZ,.8AVFUL1,8AVFULT,3201,37.773638999999996,-122.465808,,FULTON ST,8TH AVE,FS,NE,BZ,1,1729767266000,15733946,147,1,POINT (-122.465808 37.773639),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,11,5,5
75797,Upper Ter&Buena Vista West Ave W-FS,UP TBV W,UP TBV W,6796,37.76582,-122.4428,,BUENA VISTA WEST AVE,UPPER TER,FS,WE,,0,1729767266000,15738542,147,8,POINT (-122.4428 37.76582),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,5,3,112,112
72739,3rd St&Carroll Ave N-NS/BZ,.3STCAR0,3STCARR,3115,37.72567,-122.3943,1,CARROLL AVE,03RD ST,NS,NO,BZ,0,1729767266000,15727570,147,10,POINT (-122.3943 37.72567),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
73808,Mission St&2nd St S-NS/BZ,MISS 2S1,MISS 2ST,5530,37.78787,-122.39985,,02ND ST,MISSION ST,NS,SO,BZ,0,1729767266000,15731123,147,6,POINT (-122.39985 37.78787),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,8,32,32
74513,Teresita Blvd&El Sereno Ct SE-NS/SB,TEREELS1,TEREELSR,6663,37.738931,-122.44605,,EL SERENO CT,TERESITA BLVD,NS,SE,,0,1729767266000,15735790,147,7,POINT (-122.44605 37.738931),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,72,72
73506,Grafton Ave&Jules Ave SW-NS/PS,GRAFJUL0,GRAFJULS,4912,37.719952,-122.461329,,JULES AVE,GRAFTON AVE,NS,SW,,0,1729767266000,15729791,147,11,POINT (-122.461329 37.719952),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,1,24,64,64
73499,Geneva Ave&Naples St S-FS/BZ,GNVANAP1,GNVANAPL,4891,37.714028,-122.43596099999999,,NAPLES ST,GENEVA AVE,FS,SO,BZ,0,1729767266000,15729758,147,11,POINT (-122.435961 37.714028),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,58,58
74209,Lawton St&Lomita Ave NE-NS/SB,LAWTLMT0,LAWTLMTA,4860,37.75913,-122.47227,,LOMITA AVE,LAWTON ST,NS,NE,FL,0,1729767266000,15732609,147,7,POINT (-122.47227 37.75913),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,14,44,44
74163,Mission St&Mt Vernon Ave N-NS/BZ,MISSMTV0,MISSMTVN,5604,37.7147,-122.44265,,MOUNT VERNON AVE,MISSION ST,NS,NO,BZ,0,1729767266000,15732399,147,11,POINT (-122.44265 37.7147),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,28,80,80
72879,11th St&Howard St N-FS/BZ,11STHWR1,11STHWRD,3240,37.77333,-122.41573,1,HOWARD ST,11TH ST,FS,NO,BZ,1,1729767266000,15728007,147,6,POINT (-122.41573 37.77333),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
73716,Geneva Ave&Madrid St S-FS/BZ,GNVAMAD1,GNVAMADR,4883,37.714768,-122.43758700000001,,MADRID ST,GENEVA AVE,FS,SO,BZ,0,1729767266000,15730746,147,11,POINT (-122.437587 37.714768),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,58,58
74295,Ocean Ave&Miramar Ave NE-NS/SI,OCENMRM1,OCENMRMR,5797,37.724387,-122.458077,2,OCEAN AVE,MIRAMAR AVE,NS,NE,SI,0,1729767266000,15734055,147,7,POINT (-122.458077 37.724387),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,71,71
72959,33rd Ave&Balboa St NE-FS/SB,33AVBBO1,33AVBBOA,3553,37.776032,-122.492973,,BALBOA ST,33RD AVE,FS,NE,,0,1729767266000,15728248,147,1,POINT (-122.492973 37.776032),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
75639,Portola Dr&Woodside Ave W-FS,PORTWDS0,PORTWDSD,6123,37.745329999999996,-122.45238,,WOODSIDE AVE,PORTOLA DR,FS,WE,,1,1729767266000,15735373,147,7,POINT (-122.45238 37.74533),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,49,49
73801,Jackson St&Scott St SW-NS/PS,JACKSCO1,JACKSCOT,5161,37.791772,-122.439612,,SCOTT ST,JACKSON ST,NS,SW,,0,1729767266000,15731109,147,2,POINT (-122.439612 37.791772),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,30,102,102
74132,Market St&Sansome St W-FS/BZ,MRKTSAN0,MRKTSANS,5689,37.790012999999995,-122.400491,1,02ND ST,MARKET ST,FS,WE,BZ,1,1729767266000,15732265,147,6,POINT (-122.400491 37.790013),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,10,8,108,108
73398,Divisadero St&Chestnut St NW-NS/BZ,DIVICHES,DIVICHES,4411,37.800087,-122.442964,,CHESTNUT ST,DIVISADERO ST,NS,NW,BZ,1,1729767266000,15729470,147,2,POINT (-122.442964 37.800087),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,13,17,17
73705,Hayes St&Masonic Ave NW-FS/BZ,HAYSMSI0,HAYSMSIC,5001,37.773953,-122.446221,,ASHBURY ST,HAYES ST,FS,NW,BZ,0,1729767266000,15730704,147,5,POINT (-122.446221 37.773953),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,18,24,24
73202,Columbus Ave&Francisco St N-FS/BZ,COLMFNC0,COLMFNCO,4106,37.804517,-122.416167,,FRANCISCO ST,COLUMBUS AVE,FS,NO,BZ,0,1729767266000,15729305,147,3,POINT (-122.416167 37.804517),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,23,106,106
73413,The Embarcadero&Folsom St SW-FS/SB,EMBRF120,EMBRFOLS,4511,37.790561,-122.389898,1,FOLSOM ST,THE EMBARCADERO,FS,SW,,0,1729767266000,15729923,147,6,POINT (-122.389898 37.790561),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,8,30,30
74315,Hudson Ave&Mendell St E-NS,HUDSMENE,HUDSMEND,5048,37.73896,-122.38628,,MENDELL ST,HUDSON AVE,NS,EA,FL,0,1729767266000,15734136,147,10,POINT (-122.38628 37.73896),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
73906,Monterey Blvd&Gennessee St NW-FS/BZ,MTRYGNSE,MTRYGNSE,5435,37.731615,-122.451445,,GENNESSEE ST,MONTEREY BLVD,NS,SW,BZ,0,1729767266000,15731454,147,7,POINT (-122.451445 37.731615),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,95,95
73521,Lawton St&7th Ave SW-NS/PS,LAWT 7A0,LAWT 7AV,4853,37.758471,-122.46387899999999,,7TH AVE,LAWTON ST,NS,SW,,0,1729767266000,15729813,147,7,POINT (-122.463879 37.758471),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,14,44,44
74813,Curtis St&Prague St W-NS/SB,CURTPRA0,CURTPRAG,4336,37.710209,-122.437955,,PRAGUE ST,CURTIS ST,NS,WE,,0,1729767266000,15733062,147,11,POINT (-122.437955 37.710209),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,58,58
75299,Palou Ave&Newhall St W-NS/PS,PALUNEW1,PALUNEWH,5877,37.735029,-122.39292,,NEWHALL ST,PALOU AVE,NS,EA,SP,0,1729767266000,15735018,147,10,POINT (-122.39292 37.735029),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,87,87
73647,Hayes St&Fillmore St NW-FS/BZ,HAYSFIL0,HAYSFILL,4993,37.775838,-122.431561,,FILLMORE ST,HAYES ST,FS,NW,BZ,1,1729767266000,15730149,147,5,POINT (-122.431561 37.775838),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,9,23,23
74259,Carl St&Stanyan St SW-NS,CARLSTA1,CARLSTAN,3915,37.765371,-122.452928,1,STANYAN ST,CARL ST,NS,SW,,0,1729767266000,15732774,147,8,POINT (-122.452928 37.765371),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,14,110,110
74450,Ocean Ave&Geneva Ave NE-NS/SB,OCENGNV1,,8014,37.72312,-122.452132,1,GENEVA AVE,OCEAN AVE,,,,0,1729767266000,15738845,147,11,POINT (-122.452132 37.72312),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,95,95
75091,3rd St&Marin St SE-NS/SI,3ST MRN0,3ST MRN0,7353,37.748999,-122.387445,1,MARIN ST,3RD ST & MARIN,NS,SE,SI,0,1729767266000,15737895,147,10,POINT (-122.387445 37.748999),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,56,56
73757,Haight St&Buchanan St NE-NS/BZ,HAITBUC0,HAITBUCH,4941,37.772559,-122.427356,,BUCHANAN ST,HAIGHT ST,NS,NE,BZ,0,1729767266000,15730955,147,5,POINT (-122.427356 37.772559),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,9,26,26
73375,Geary Blvd&3RD Ave NW-FS/BZ,GEAR 3A0,GEAR 3AV,4255,37.781179,-122.461305,1,03RD AVE,GEARY BLVD,NS,NE,BZ,0,1729767266000,15729437,147,1,POINT (-122.461305 37.781179),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,11,5,5
75291,Persia Ave&Moscow St W-NS,PERSMSC0,PERSMSCW,5915,37.719702,-122.428963,,MOSCOW ST,PERSIA AVE,NS,WE,,0,1729767266000,15733548,147,11,POINT (-122.428963 37.719702),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,90,90
75582,Diamond St&Sussex St E-MI/PS,DIAMSUS1,DIAMSUSX,4404,37.737262,-122.434652,,PENNY LN,DIAMOND ST,MI,EA,FL,0,1729767266000,15738374,147,8,POINT (-122.434652 37.737262),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,96,96
75861,Winston Dr&Buckingham Way E-NS/BZ,WINSBUC1,WINSBUCK,6952,37.72806,-122.478488,,BUCKINGHAM WAY,WINSTON DR,NS,EA,BZ,0,1729767266000,15737059,147,7,POINT (-122.478488 37.72806),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,16,41,41
75257,Steuart &Mission St W-NS/BZ,STEUMIS1,STEUMISS,6498,37.7933,-122.39344,,MISSION ST,STEUART ST,NS,NW,BZ,0,1729767266000,15738091,147,6,POINT (-122.39344 37.7933),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,10,8,108,108
73567,Folsom St&Precita Ave SE-NS/PS,FOLSPRE0,FOLSPREC,4697,37.7471,-122.41349,,PRECITA AVE,FOLSOM ST,NS,SE,,1,1729767266000,15730241,147,9,POINT (-122.41349 37.7471),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
73467,Geary Blvd&42ND Ave SE-FS/BZ,GEAR42A1,GEAR42AV,4285,37.779151,-122.502775,1,42ND AVE,GEARY BLVD,FS,SE,BZ,0,1729767266000,15729701,147,1,POINT (-122.502775 37.779151),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
73822,Hudson Ave&Keith St N-FS,HUDSKETN,HUDSKETH,5046,37.737700000000004,-122.38412,,KEITH ST,HUDSON AVE,FS,NO,FL,0,1729767266000,15730794,147,10,POINT (-122.38412 37.7377),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
75649,Brazil Ave&Munich St W-NS/PS,BRZLMUN0,BRZLMUNI,3764,37.7209,-122.42699,,MUNICH ST,BRAZIL AVE,NS,WE,FL,0,1729767266000,15736867,147,11,POINT (-122.42699 37.7209),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,90,90
74961,Diamond St&Diamond Heights Blvd  S-FS/PS,DIAMDHTS,DIAMDHTS,7251,37.738199,-122.437424,,DIAMOND HEIGHTS BLVD,DIAMOND ST,FS,SO,FL,0,1729767266000,15736254,147,8,POINT (-122.437424 37.738199),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,5,10,96,96
74740,Noriega St&43rd Ave SW-NS/BZ,NORI43A1,NORI43AV,5758,37.753026,-122.502309,,43RD AVE,NORIEGA ST,NS,SW,BZ,0,1729767266000,15734478,147,4,POINT (-122.502309 37.753026),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
74600,Townsend St & 5 St S-FS/BZ,TOWN5ST0,,7957,37.775646,-122.396672,,05TH ST,TOWNSEND ST,,,,0,1729767266000,15739009,147,6,POINT (-122.396672 37.775646),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,4,34,34
74104,Columbus Ave&Bay St W-MB/BZ,COLM BAY,COLMN PT,4100,37.80551,-122.41784,,BAY ST,COLUMBUS AVE,MB,SW,BZ,0,1729767266000,15732471,147,3,POINT (-122.41784 37.80551),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,6,32,99,99
72834,46th Ave&Taraval St SE-NS/PS,46AVTAR1,46AVTARA,3599,37.741685,-122.504534,1,TARAVAL ST,46TH AVE,NS,SE,,0,1729767266000,15728201,147,4,POINT (-122.504534 37.741685),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
75467,Mission St&8th St W-FS/BZ,MISS 8S0,MISS 8ST,5540,37.777229999999996,-122.41355,,8TH ST,MISSION ST,FS,WE,BZ,0,1729767266000,15736698,147,6,POINT (-122.41355 37.77723),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
73928,Mason St&Vallejo St E-MI,MASNVAL0,MASNVALL,5370,37.798199,-122.41202,,VALLEJO ST,MASON ST,MI,EA,,0,1729767266000,15731513,147,3,POINT (-122.41202 37.798199),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,6,107,107
75239,Portola Dr&San Pablo Ave NE-NS,PORTPAB0,PORTPABL,6116,37.7404,-122.46107,,SAN PABLO AVE,PORTOLA DR,NS,NE,,0,1729767266000,15736536,147,7,POINT (-122.46107 37.7404),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,49,49
73180,Clay St&Hyde St SW-NS/BZ,CLAYHYD1,CLAYHYDE,4019,37.792756,-122.417899,1,HYDE ST,CLAY ST,NS,SW,BZ,0,1729767266000,15729237,147,3,POINT (-122.417899 37.792756),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,21,16,16
75476,Market St&Church St SW-NS/SI,MRKTCHUS,MRKTCHUR,5662,37.76725,-122.429214,1,15TH ST,MARKET ST,NS,SO,SI,0,1729767266000,15736727,147,8,POINT (-122.429214 37.76725),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,5,5,37,37
75801,Quintara St&28th Ave NE-NS/SB,QUIN28A0,QUIN28AV,6150,37.74827,-122.4856,,28TH AVE,QUINTARA ST,NS,NE,FL,0,1729767266000,15738549,147,4,POINT (-122.4856 37.74827),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
75488,Cabrillo St&47TH Ave SW-NS/PS,CBRO47A1,CBRO47AV,3925,37.773286999999996,-122.50798499999999,,47TH AVE,CABRILLO ST,NS,SW,,0,1729767266000,15738254,147,1,POINT (-122.507985 37.773287),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
73538,Eureka St&21ST St SE-NS/PS,ERKA21SE,ERKA21ST,4539,37.755812999999996,-122.43773,,21ST ST,EUREKA ST,NS,SE,,0,1729767266000,15730181,147,8,POINT (-122.43773 37.755813),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,5,22,115,115
75809,Parnassus Ave&4th Ave SW-NS/BZ,PARN 4TH,,7687,37.762522,-122.460947,,4TH AVE,PARNASSUS AVE,,,,0,1729767266000,15738591,147,7,POINT (-122.460947 37.762522),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,14,109,109
75906,Daly City Bart Station W-FS/SI,DC.BARTI,,7842,37.706272999999996,-122.468632,,WEST STATION RD,BART ACCESS RD,,,,0,1729767266000,15739247,147,,POINT (-122.468632 37.706273),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,,,,,
73439,Cityview Way&Knollview Way NW-FS/SB,CTVWKNV1,CTVWKNVW,4335,37.748898,-122.451377,,KNOLLVIEW WAY,CITYVIEW WAY,FS,NW,,0,1729767266000,15729991,147,7,POINT (-122.451377 37.748898),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,38,48,48
73762,Haight St&Divisadero St NW-FS/BZ,HAITDIV0,HAITDIVI,4950,37.771293,-122.437373,1,DIVISADERO ST,HAIGHT ST,FS,NW,BZ,1,1729767266000,15730981,147,5,POINT (-122.437373 37.771293),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,112,112
73639,Folsom St&11TH St W-FS/BZ,FOLS11S0,FOLS11ST,4665,37.771833,-122.41413,,11TH ST,FOLSOM ST,FS,WE,,0,1729767266000,15730135,147,6,POINT (-122.41413 37.771833),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,20,32,32
72776,22nd Ave&Irving St NE-FS/BZ,22AVIRV1,22AVIRVG,3425,37.763678999999996,-122.480268,,IRVING ST,22ND AVE,FS,NE,BZ,1,1729767266000,15728049,147,4,POINT (-122.480268 37.763679),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
72786,23rd Ave&Kirkham St NW-NS/AB,23AVKIR0,23AVKIRK,3443,37.759735,-122.48124,,KIRKHAM ST,23RD AVE,NS,NW,,0,1729767266000,15728072,147,4,POINT (-122.48124 37.759735),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,7,35,39,39
74654,Carl St&Cole St SW-NS,CARLCOL1,CARLCOLE,3911,37.765744999999995,-122.450131,1,COLE ST,CARL ST,NS,SW,,1,1729767266000,15735937,147,8,POINT (-122.450131 37.765745),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,29,29
73751,1100 Lake Merced Blvd SE-NS/SB,L M 1101,L M 1100,4828,37.70913,-122.48498000000001,,UNNAMED 129,LAKE MERCED BLVD,NS,SE,,0,1729767266000,15730545,147,7,POINT (-122.48498 37.70913),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,16,43,43
74655,Cortland Ave&Elsie St W-NS/BZ,CORTELS0,CORTELSE,4150,37.7397,-122.41969,,ELSIE ST,CORTLAND AVE,NS,WE,BZ,0,1729767266000,15735944,147,9,POINT (-122.41969 37.7397),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,61,61
75469,Masonic Ave&Haight St NW-NS/PS,MSICHAI0,MSICHAIT,5712,37.770309999999995,-122.44542,,HAIGHT ST,MASONIC AVE,NS,NW,,0,1729767266000,15736702,147,5,POINT (-122.44542 37.77031),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,25,25
74948,Powell St&Bush St W-MI,POWLBUS1,POWLBUSH,6048,37.790141,-122.408871,,BUSH ST,POWELL ST,MI,WE,,0,1729767266000,15736196,147,3,POINT (-122.408871 37.790141),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,6,3,21,19,19
73213,Cole St&Carl St NE-FS/BZ,COLECAR1,COLECARL,4091,37.76594,-122.449911,,CARL ST,COLE ST,FS,NE,BZ,1,1729767266000,15728931,147,8,POINT (-122.449911 37.76594),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,11,3,29,29
74019,Laguna Honda Bl.&Clarendon Ave E-MB,LGHNCLD1,LGHNCLDN,5243,37.750709,-122.460922,,,LAGUNA HONDA BLVD,FS,SO,,0,1729767266000,15731777,147,7,POINT (-122.460922 37.750709),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,41,49,49
72861,3rd St&Palou Ave E-FS/BZ Cut-out,3STPALU2,.3STPALU,3141,37.734091,-122.390928,1,OAKDALE AVE,3RD ST,NS,SO,BZ,0,1729767266000,15727908,147,10,POINT (-122.390928 37.734091),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,86,86
73425,Division St&Rhode Island St SW-NS,DIVNR I0,DIVNR IS,4437,37.76976,-122.403152,,RHODE ISLAND ST,DIVISION ST,NS,SW,BZ,0,1729767266000,15729966,147,6,POINT (-122.403152 37.76976),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,9,4,33,33
75264,Skyview Way&Aquavista Way NW-NS/SB,SKVWAQU1,SKVWAQUA,6426,37.751218,-122.450094,,AQUAVISTA WAY,SKYVIEW WAY,NS,NW,,0,1729767266000,15738118,147,7,POINT (-122.450094 37.751218),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,38,48,48
73996,Mission St&11th St S-MB/BZ,MISS11S1,MISS11ST,5544,37.774912,-122.41628299999999,,10TH ST,MISSION ST,NS,SO,,0,1729767266000,15731660,147,6,POINT (-122.416283 37.774912),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,1,10,34,32,32
75216,Teresita Blvd&Marietta Dr SE-NS/SB,TEREMRT3,TEREMRTA,6676,37.742599,-122.450655,,MARIETTA DR,TERESITA BLVD,NS,SE,,0,1729767266000,15735007,147,7,POINT (-122.450655 37.742599),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,8,41,72,72
75776,3rd St&23rd St SW-FS/SI,3ST 23S1,3ST 23S1,7363,37.755263,-122.388047,1,23RD ST,03RD ST,FS,SW,SI,0,1729767266000,15736987,147,10,POINT (-122.388047 37.755263),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,26,56,56
74140,O'Farrell St&Van Ness Ave SW-NS/BZ,OFARV.N1,OFARV.N.,5818,37.784656999999996,-122.421415,1,VAN NESS AVE,OFARRELL ST,NS,SW,BB,1,1729767266000,15732285,147,2,POINT (-122.421415 37.784657),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,11,39,100,100
74929,Potrero Ave&24th St NE-FS/BZ,POTR24S1,POTR24ST,6038,37.75342,-122.40625,1,24TH ST,POTRERO AVE,FS,NE,BZ,0,1729767266000,15734683,147,10,POINT (-122.40625 37.75342),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,3,9,20,54,54
74430,Persia Ave&Madrid St E-NS/SB,PERSMAD1,PERSMADR,5910,37.721638,-122.432673,,MADRID ST,PERSIA AVE,NS,EA,,0,1729767266000,15737292,147,11,POINT (-122.432673 37.721638),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,7,90,90
75361,Garfield St&Byxbee St NE-NS/SB,GARFBXB1,GARFBXBE,4248,37.719736999999995,-122.469735,,BYXBEE ST,GARFIELD ST,NS,NE,,0,1729767266000,15736646,147,11,POINT (-122.469735 37.719737),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,1,24,64,64
74167,Portola Dr&San Lorenzo Ave SE-FS,PORTSNL1,PORTSNLR,6120,37.73993,-122.46368,,SAN LORENZO AVE,PORTOLA DR,FS,SE,,0,1729767266000,15732815,147,7,POINT (-122.46368 37.73993),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,10,8,41,116,116
74878,Parnassus Ave&Hillway Ave SW-NS/BZ,PARNHLW1,PARNHLWY,5892,37.763718,-122.456741,,HILLWAY AVE,PARNASSUS AVE,NS,SW,BZ,0,1729767266000,15736129,147,7,POINT (-122.456741 37.763718),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,8,14,110,110
73254,Corbett Ave&Danvers St S-NS/PS,CRBTDANV,CRBTDANV,4174,37.761202,-122.44404399999999,,DANVERS ST,CORBETT AVE,NS,SO,,0,1729767266000,15729056,147,8,POINT (-122.444044 37.761202),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,7,5,5,115,115
74298,Polk St&Lombard St SE-NS/BZ,POLKLOM1,POLKLOMB,5991,37.801476,-122.422796,,LOMBARD ST,POLK ST,NS,SE,BZ,0,1729767266000,15734078,147,3,POINT (-122.422796 37.801476),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,4,6,32,107,107
74291,Bernal Heights Blvd&Powhattan Ave NS-NW,BHTSPOWH,,7577,37.741451,-122.411223,,,BERNAL HEIGHTS BLVD,,,,0,1729767266000,15738707,147,9,POINT (-122.411223 37.741451),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
75565,Balboa St&28TH Ave SW-NS/SB,BBOA28A1,BBOA28AV,3054,37.776088,-122.487769,,28TH AVE,BALBOA ST,NS,SW,,0,1729767266000,15736830,147,1,POINT (-122.487769 37.776088),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,8,4,29,8,8
74847,Tioga Ave&Rutland St SW-NS/SB,TIOGRUT1,,7128,37.7166,-122.40572,,RUTLAND ST,TIOGA AVE,FS,SW,,0,1729767266000,15734614,147,10,POINT (-122.40572 37.7166),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,9,40,75,75
74318,Crescent Ave&Ellsworth St SW-NS/PS,CRESEWTH,,7209,37.734733,-122.415052,,ELLSWORTH ST,CRESCENT AVE,,SW,,0,1729767266000,15734140,147,9,POINT (-122.415052 37.734733),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,2,2,83,83
75164,Presidio Blvd&Simonds Loop SE-NS/SB,PRSDSIM1,PRSDSIMD,6106,37.796482,-122.451517,,SIMONDS LOOP,PRESIDIO BLVD,NS,SE,,0,1729767266000,15737996,147,2,POINT (-122.451517 37.796482),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,,6,27,3,3
75694,Blanken Ave&Gillette Ave NE-NS/PS,BLKNGLT1,BLKNGLTE,7007,37.711,-122.39636,,GILLETTE AVE,BLANKEN AVE,NS,SE,,0,1729767266000,15738456,147,10,POINT (-122.39636 37.711),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,2,9,1,89,89
75176,Geneva Ave&Cayuga Ave E-NS/BZ,GNVACAY0,GNVACAYU,4810,37.718927,-122.443554,,CAYUGA AVE,GENEVA AVE,NS,EA,BZ,1,1729767266000,15733377,147,11,POINT (-122.443554 37.718927),11/02/2024 08:47:21 PM,11/04/2024 09:42:39 AM,9,1,28,80,80
